,Rate_1-Month,Rate_3-Month,Rate_1-Year,Rate_2-Year,Rate_5-Year,Rate_10-Year
139,1.265307550709021,1.3985687332979166,1.6355724704890304,1.730899703035642,1.8950214350051529,2.0508108405929493
140,1.2772056817462756,1.3473031090355048,1.6355724704890304,1.7300858003958026,1.8919306635283701,2.048847359793252
141,1.3287642495743794,1.3985687332979166,1.6875831197540379,1.7720017863475297,1.9316691539441502,2.0846808843877334
142,1.3347133150930066,1.4044839976358872,1.6865829149604803,1.7670166326785137,1.9270329967289757,2.0792813121885647
143,1.3406623806116342,1.410399261973858,1.6855827101669225,1.7620314790094977,1.9223968395138011,2.0738817399893965
144,1.3466114461302618,1.4163145263118289,1.6845825053733643,1.7570463253404816,1.9177606822986266,2.0684821677902283
145,1.3525605116488892,1.4222297906497994,1.6835823005798067,1.7520611716714656,1.913124525083453,2.0630825955910597
146,1.3763567737233986,1.3985687332979166,1.6595773855344187,1.7748504455869678,1.9338768478561377,2.084190014187809
147,1.3525605116488892,1.3749076759460344,1.5915634595724866,1.6824724959652,1.8725029571028775,2.0252855901968805
148,1.3525605116488892,1.3749076759460344,1.5635577253528672,1.6214297979772478,1.8146613766087973,1.9703081278053471
149,1.3525605116488892,1.3749076759460344,1.554222480612994,1.616817683018158,1.8064193193373765,1.9717807384051205
150,1.3525605116488892,1.3749076759460344,1.5448872358731212,1.6122055680590683,1.7981772620659555,1.9732533490048938
151,1.3525605116488892,1.3749076759460344,1.535551991133248,1.6075934530999785,1.7899352047945345,1.974725959604667
152,1.3525605116488892,1.3749076759460344,1.5835618212240237,1.6067795504601392,1.7740398086282219,1.959999853606935
153,1.3525605116488892,1.3985687332979166,1.5915634595724866,1.635266142854517,1.8168690705207855,1.9992694696008875
154,1.3763567737233986,1.3985687332979166,1.6115675554436433,1.7032270132811038,1.8747106510148648,2.051792580992798
155,1.3525605116488892,1.3985687332979166,1.6595773855344187,1.8310097277358839,2.0080553632989275,2.1823640541726896
156,1.356993148701984,1.3985687332979166,1.6595773855344187,1.8098482591000604,2.0009907427805667,2.1808914435729165
157,1.361425785755079,1.3985687332979166,1.6595773855344187,1.788686790464237,1.9939261222622058,2.179418832973143
158,1.3658584228081738,1.3985687332979166,1.6595773855344187,1.7675253218284137,1.986861501743845,2.17794622237337
159,1.3702910598612688,1.3985687332979166,1.6355724704890304,1.6995644514018264,1.9210722231666084,2.1072609135842555
160,1.3747236969143637,1.3749076759460344,1.6115675554436433,1.7365970215145177,1.9427076235040885,2.126404851381308
161,1.3791563339674584,1.3985687332979166,1.6355724704890304,1.7715948350276103,1.976706109748701,2.1646927269754115
162,1.3835889710205536,1.4222297906497994,1.6595773855344187,1.809034356460221,2.0146784450348902,2.212307136368078
163,1.3880216080736483,1.4090847587876425,1.6355724704890313,1.7838033746252004,1.9968697141448557,2.193326821971002
164,1.3924542451267434,1.3959397269254852,1.6115675554436433,1.7585723927901804,1.9790609832548212,2.174346507573924
165,1.3968868821798381,1.3827946950633283,1.5875626403982552,1.7333414109551601,1.9612522523647866,2.1553661931768477
166,1.4013195192329333,1.4222297906497994,1.6355724704890304,1.7626419059893772,1.9731737994895202,2.166656207775109
167,1.405752156286028,1.4222297906497994,1.6595773855344187,1.7561306848706624,1.9762645709663031,2.1754918713737483
168,1.4101847933391227,1.410399261973858,1.6355724704890304,1.7052617698807022,1.9391753132449085,2.1381857361794934
169,1.4146174303922179,1.4222297906497994,1.6595773855344187,1.742701291313313,1.9859784241790495,2.201017121769817
170,1.4190500674453126,1.4393183320706031,1.6849159069712172,1.7817686180256025,2.018357934888204,2.234069048564727
171,1.4234827044984077,1.4564068734914073,1.7102544284080152,1.8208359447378917,2.0507374455973575,2.2671209753596364
172,1.4279153415515025,1.4734954149122113,1.7355929498448133,1.859903271450181,2.0831169563065113,2.3001729021545465
173,1.5032701714541161,1.5484220965265059,1.7716003224128958,1.8656005899290566,2.090181576824872,2.304099863753942
174,1.4794739093796068,1.5444785869678586,1.7635986840644327,1.903854014001507,2.121972369157497,2.3281525035502377
175,1.4517116036260123,1.5089870009400348,1.7595978648902013,1.9298988984763665,2.1670093249620477,2.377730393742602
176,1.4533228088706402,1.5444785869678586,1.7836027799355894,1.8843203506453623,2.1444908470597723,2.351223402946685
177,1.4549340141152685,1.5405350774092115,1.776934747978537,1.8749604702872096,2.136984687759014,2.342060492548096
178,1.4565452193598967,1.5365915678505644,1.770266716021485,1.8656005899290566,2.129478528458255,2.332897582149507
179,1.4581564246045253,1.5326480582919175,1.7635986840644327,1.8562407095709041,2.121972369157497,2.323734671750918
180,1.4597676298491535,1.5208175296159763,1.6835823005798067,1.7805477640658434,2.048235392497105,2.2510858821621063
181,1.4613788350937817,1.4734954149122113,1.711588034799426,1.8041509406211849,2.064572327445814,2.264339377560065
182,1.46299004033841,1.4971564722640935,1.6835823005798067,1.8098482591000604,2.0676630989225977,2.259430675560821
183,1.464601245583038,1.4734954149122113,1.6595773855344187,1.73374836227508,1.9811214975726767,2.174510130973899
184,1.4662124508276662,1.4734954149122113,1.6595773855344187,1.7391743798740091,1.9824461139198695,2.174510130973899
185,1.4678236560722948,1.4734954149122113,1.6595773855344187,1.744600397472938,1.9837707302670613,2.174510130973899
186,1.469434861316923,1.4734954149122113,1.6595773855344187,1.7500264150718672,1.985095346614254,2.174510130973899
187,1.4710460665615512,1.4734954149122113,1.647574928011725,1.7313066543555617,1.9497722440224494,2.158802284576318
188,1.4726572718061794,1.4734954149122113,1.647574928011725,1.724388481916927,1.9466814725456667,2.156838803776621
189,1.4742684770508077,1.457721376677623,1.6355724704890304,1.7483986097921884,1.9780307260958931,2.184818405172312
190,1.4758796822954359,1.4734954149122113,1.6595773855344187,1.760200198069859,2.000107665215771,2.217215838367322
191,1.4774908875400643,1.4734954149122113,1.667579023882881,1.7532820256312247,1.9970168937389885,2.214434240567751
192,1.4791020927846925,1.4734954149122113,1.6755806622313443,1.74636385319259,1.9939261222622058,2.211652642768179
193,1.4807132980293207,1.4734954149122113,1.6835823005798067,1.7394456807539556,1.990835350785423,2.2088710449686078
194,1.482324503273949,1.4971564722640935,1.6835823005798067,1.7573515388304215,2.003198436692554,2.228505852965584
195,1.4839357085185771,1.4734954149122113,1.671579843057113,1.7508403177117065,2.0221846043356493,2.2501041417622574
196,1.4855469137632054,1.4971564722640935,1.6595773855344187,1.7646766625889756,2.031456918765998,2.258939805360897
197,1.4871581190078336,1.4971564722640935,1.6595773855344187,1.7431082426332325,2.035430767807576,2.2741567815585535
198,1.488769324252462,1.4971564722640935,1.6595773855344187,1.7403952338337678,2.0279246085068174,2.2667937285596875
199,1.4903805294970902,1.4971564722640935,1.6595773855344187,1.7376822250343036,2.0204184492060593,2.259430675560821
200,1.4919917347417184,1.4971564722640935,1.6595773855344187,1.7349692162348391,2.0129122899053002,2.2520676225619547
201,1.4936029399863466,1.4734954149122113,1.6355724704890304,1.7235745792770878,1.9965753549565912,2.2456863099629376
202,1.4952141452309748,1.4734954149122113,1.6595773855344187,1.6828794472851198,1.9457983949808721,2.199544511170044
203,1.496825350475603,1.4734954149122113,1.6355724704890304,1.6885767657639954,1.9457983949808721,2.1970901601704225
204,1.4984365557202315,1.4853259435881525,1.6235700129663369,1.7333414109551601,1.9842122690494595,2.2343962953646765
205,1.5000477609648597,1.4892694531467996,1.6355724704890313,1.7192337651979446,1.9743512362425804,2.226378748765911
206,1.501658966209488,1.4932129627054465,1.647574928011725,1.7051261194407288,1.9644902034357012,2.2183612021671464
207,1.5032701714541161,1.4971564722640935,1.6595773855344187,1.6910184736835132,1.954629170628823,2.210343655568381
208,1.5021596792239724,1.4971564722640935,1.6355724704890304,1.7300858003958026,1.986861501743845,2.2363597761643748
209,1.5010491869938285,1.4734954149122113,1.6235700129663369,1.6767751774863242,1.9391753132449085,2.1774553521734457
210,1.4999386947636848,1.4971564722640935,1.6355724704890304,1.7072965264803004,1.945356856198474,2.1858001455721605
211,1.498828202533541,1.4971564722640935,1.6595773855344187,1.6812516420054409,1.9104752923890675,2.140640087179116
212,1.4977177103033972,1.4932129627054465,1.6435741088374938,1.6760969252864584,1.9081204188829466,2.136876748979695
213,1.4966072180732535,1.4892694531467996,1.6275708321405682,1.6709422085674757,1.9057655453768265,2.1331134107802745
214,1.4954967258431096,1.4853259435881525,1.6115675554436433,1.6657874918484932,1.9034106718707064,2.129350072580854
215,1.4943862336129659,1.4971564722640935,1.6355724704890304,1.6649735892086535,1.8848660430100093,2.1268957215812323
216,1.4932757413828222,1.4853259435881525,2.3156717219166114,1.6706709076875292,1.8910475859635747,2.1401492169791907
217,1.4921652491526782,1.4537778671189758,1.6115675554436433,1.6421843152931515,1.8685291080612993,2.109715264583878
218,1.4910547569225345,1.4734954149122113,1.5875626403982552,1.7003783540416662,1.9029691330883085,2.161747505775865
219,1.4899442646923908,1.4734954149122113,1.6155683746178744,1.722353725317329,1.9274009457143066,2.184327534972387
220,1.488833772462247,1.4734954149122113,1.6435741088374938,1.7443290965929916,1.9518327583403048,2.20690756416891
221,1.4877232802321032,1.4734954149122113,1.671579843057113,1.7663044678686546,1.9762645709663031,2.2294875933654326
222,1.4866127880019595,1.4971564722640935,1.6875831197540379,1.7589793441101003,1.9987830488685785,2.253540233161728
223,1.4855022957718156,1.5089870009400348,1.6595773855344187,1.7109590883595778,1.9577199421056057,2.2098527853684566
224,1.4843918035416719,1.4853259435881525,1.6115675554436433,1.6889837170839148,1.938292235680113,2.1902179773714803
225,1.4832813113115282,1.4971564722640935,1.5875626403982552,1.6686361510879308,1.9219553007314039,2.182854924372614
226,1.4821708190813843,1.4892694531467996,1.5875626403982552,1.6499163903716254,1.9082675984770794,2.167801571574932
227,1.4810603268512406,1.4813824340295052,1.5875626403982552,1.6311966296553202,1.894579896222755,2.152748218777251
228,1.4799498346210964,1.4734954149122113,1.5875626403982552,1.6124768689390148,1.880892193968431,2.137694865979569
229,1.478839342390953,1.457721376677623,1.5875626403982552,1.6242784572166855,1.8866321981395993,2.1416218275789642
230,1.4777288501608092,1.449834357560329,1.5875626403982552,1.6576484654500994,1.9060599045650921,2.1592931547762433
231,1.476618357930665,1.4734954149122113,1.57155936370133,1.6092212583796575,1.8804506551860338,2.1396583467792665
232,1.4755078657005216,1.4734954149122113,1.5875626403982552,1.6018961346211031,1.873386034667673,2.1283683321810054
233,1.4760744433689623,1.4734954149122113,1.5815614116369086,1.6110661043632934,1.8732756499720729,2.1293500725808547
234,1.4766410210374028,1.4734954149122113,1.5755601828755612,1.6202360741054833,1.8731652652764739,2.1303318129807027
235,1.4772075987058437,1.4734954149122113,1.569558954114214,1.6294060438476734,1.8730548805808747,2.131313553380551
236,1.4777741763742842,1.4734954149122113,1.5635577253528672,1.604337842540621,1.8729444958852748,2.1322952937804005
237,1.4783407540427251,1.457721376677623,1.5635577253528672,1.5905014976633518,1.869853724408492,2.1391674765793427
238,1.4789073317111658,1.449834357560329,1.5635577253528672,1.6023030859410226,1.886190659357202,2.158802284576318
239,1.4794739093796063,1.449834357560329,1.535551991133248,1.5473646577518656,1.8292321564279166,2.089098716187053
240,1.4800404870480472,1.4656083957949173,1.5275503527847856,1.5441090471925083,1.8215788175330256,2.086153494987507
241,1.480607064716488,1.4813824340295052,1.5195487144363227,1.5408534366331508,1.8139254786381347,2.0832082737879603
242,1.4811736423849284,1.4971564722640935,1.5115470760878602,1.5375978260737933,1.8062721397432437,2.0802630525884136
243,1.4817402200533694,1.457721376677623,2.506750845677899,1.5498063656713839,1.8062721397432437,2.075845220789094
244,1.4823067977218098,1.457721376677623,1.495543799390935,1.54207429059291,1.803181368266461,2.0625917253911354
245,1.4828733753902508,1.4734954149122113,1.4715388843455472,1.5408534366331508,1.812012143914412,2.075845220789094
246,1.4834399530586915,1.4340603193257406,1.4595364268228532,1.5335283128745967,1.8058306009608465,2.0645552061908328
247,1.484006530727132,1.4380038288843875,1.4595364268228532,1.5346135163943824,1.8048003438019184,2.0655369465906817
248,1.4845731083955729,1.4419473384430346,1.4595364268228532,1.5356987199141683,1.803770086642991,2.06651868699053
249,1.4851396860640138,1.4458908480016817,1.4595364268228532,1.536783923433954,1.8027398294840637,2.0675004273903794
250,1.4857062637324543,1.4458908480016817,1.4595364268228532,1.474113420166323,1.75461210220273,2.0218494987974096
251,1.486272841400895,1.4222297906497994,1.4595364268228532,1.4732995175264836,1.7325351630828516,2.0027055610003583
252,1.4868394190693355,1.4458908480016817,1.5115470760878602,1.4655674424480098,1.7263536201292862,1.9987785994009626
253,1.4874059967377764,1.457721376677623,1.4595364268228532,1.4838802518443954,1.7515213307259467,2.0301942921961245
254,1.4926940549765564,1.4629793894224858,1.4688716715627264,1.494460986162307,1.7574085144912475,2.0367392281951164
