Date,Rate_1-Month,Rate_3-Month,Rate_1-Year,Rate_2-Year,Rate_5-Year,Rate_10-Year
1995-01-05,6.03,6.43,7.81,8.106,8.652,8.734
1995-01-06,6.0,6.4475,7.75,8.051,8.593,8.651
1995-01-07,6.01,6.465,8.142533333333333,8.065666666666667,8.618333333333334,8.671666666666667
1995-01-08,6.0200000000000005,6.4825,8.535066666666667,8.080333333333334,8.643666666666666,8.692333333333332
1995-01-09,6.03,6.5,8.9276,8.095,8.669,8.713
1995-01-10,6.048666666666667,6.5,8.9237,8.04,8.678,8.719
1995-01-11,6.067333333333334,6.46,7.69,7.962,8.642,8.714
1995-01-12,6.086,6.31,7.62,7.959,8.627,8.689
1995-01-13,6.104666666666667,6.75,7.63,7.869,8.556,8.631
1995-01-14,6.123333333333333,6.633333333333334,7.626666666666667,7.889333333333333,8.562999999999999,8.631333333333334
1995-01-15,6.142,6.516666666666667,7.623333333333333,7.909666666666666,8.57,8.631666666666666
1995-01-16,6.160666666666667,6.4,7.62,7.93,8.577,8.632
1995-01-17,6.179333333333333,6.43,7.68,7.927,8.57,8.649
1995-01-18,6.1979999999999995,6.5,7.75,7.959,8.608,8.665
1995-01-19,6.216666666666667,6.96,7.81,7.956,8.598,8.665
1995-01-20,6.235333333333333,6.56,7.81,7.995,8.611,8.68
1995-01-21,6.254,6.716666666666667,7.79,7.998,8.629333333333333,8.703333333333333
1995-01-22,6.272666666666666,6.873333333333333,7.77,8.001,8.647666666666668,8.726666666666667
1995-01-23,6.291333333333333,7.03,7.75,8.004,8.666,8.75
1995-01-24,6.31,6.68,7.81,8.001,8.659,8.756
1995-01-25,6.3255,6.62,7.78,7.998,8.678,8.751
1995-01-26,6.340999999999999,7.09,7.78,7.954,8.613,8.725
1995-01-27,6.3565,6.68,7.69,7.933,8.543,8.653
1995-01-28,6.372,6.703333333333333,7.71,7.936,8.554666666666666,8.660333333333334
1995-01-29,6.387499999999999,6.726666666666667,7.73,7.939,8.566333333333333,8.667666666666667
1995-01-30,6.403,6.75,7.75,7.942,8.578,8.675
1995-01-31,6.4185,6.71,7.68,7.868,8.522,8.639
1995-02-01,6.434,6.69,7.6,8.208,8.502,8.53
1995-02-02,6.4495,6.75,7.62,8.22,8.522,8.539
1995-02-03,6.465,6.75,7.81,8.206,8.515,8.548
1995-02-04,6.4805,6.75,7.766666666666667,8.218333333333334,8.520666666666667,8.555666666666667
1995-02-05,6.4959999999999996,6.75,7.723333333333333,8.230666666666666,8.526333333333334,8.563333333333333
1995-02-06,6.5115,6.75,7.68,8.243,8.532,8.571
1995-02-07,6.527,6.75,6.6,8.146,8.44,8.467
1995-02-08,6.5425,6.69,6.56,8.163,8.46,8.494
1995-02-09,6.558,6.68,7.68,8.162,8.454,8.48
1995-02-10,6.5735,6.75,6.63,8.324,8.573,8.602
1995-02-11,6.589,6.75,7.043333333333333,8.360333333333333,8.597333333333333,8.642666666666667
1995-02-12,6.6045,6.75,7.456666666666667,8.396666666666667,8.621666666666668,8.683333333333334
1995-02-13,6.62,6.75,7.87,8.433,8.646,8.724
1995-02-14,6.62,6.75,7.87,8.419,8.646,8.716
1995-02-15,6.56,6.71,7.75,8.268,8.511,8.594
1995-02-16,6.5,6.68,7.75,8.267,8.533,8.62
1995-02-17,6.5,6.72,7.75,8.28,8.554,8.639
1995-02-18,6.52,6.7299999999999995,7.75,8.292666666666666,8.563,8.649666666666667
1995-02-19,6.54,6.74,7.75,8.305333333333333,8.572,8.660333333333332
1995-02-20,6.56,6.75,7.75,8.318,8.581,8.671
1995-02-21,6.554761904761905,6.75,7.75,8.317,8.638,8.716
1995-02-22,6.5495238095238095,6.69,7.68,8.245,8.568,8.639
1995-02-23,6.544285714285714,6.68,7.62,8.151,8.462,8.566
1995-02-24,6.5390476190476186,6.68,7.62,8.315,8.639,8.697
1995-02-25,6.5338095238095235,6.68,7.63,8.281666666666666,8.615666666666666,8.676
1995-02-26,6.5285714285714285,6.68,7.640000000000001,8.248333333333333,8.592333333333334,8.655
1995-02-27,6.523333333333333,6.68,7.65,8.215,8.569,8.634
1995-02-28,6.5180952380952375,6.68,7.65,8.214,8.556,8.615
1995-03-01,6.5128571428571425,6.63,7.68,8.19,8.463,8.53
1995-03-02,6.507619047619047,6.68,7.75,8.112,8.464,8.558
1995-03-03,6.502380952380952,6.68,7.65,8.183,8.527,8.62
1995-03-04,6.497142857142856,6.663333333333333,7.65,8.210666666666667,8.565,8.66
1995-03-05,6.491904761904761,6.6466666666666665,7.65,8.238333333333333,8.603,8.7
1995-03-06,6.486666666666666,6.63,7.65,8.266,8.641,8.74
1995-03-07,6.481428571428571,6.68,7.73,8.365,8.735,8.818
1995-03-08,6.476190476190476,6.9,7.75,8.265,8.614,8.684
1995-03-09,6.47095238095238,6.71,7.78,8.305,8.651,8.734
1995-03-10,6.465714285714285,6.75,7.75,8.218,8.594,8.652
1995-03-11,6.46047619047619,6.726666666666667,7.75,8.232333333333333,8.594333333333333,8.655
1995-03-12,6.455238095238095,6.703333333333333,7.75,8.246666666666666,8.594666666666667,8.658
1995-03-13,6.45,6.68,7.75,8.261,8.595,8.661
1995-03-14,6.444761904761904,6.63,7.69,8.121,8.445,8.507
1995-03-15,6.439523809523809,6.62,7.62,8.075,8.439,8.499
1995-03-16,6.434285714285714,6.62,7.62,7.92,8.312,8.391
1995-03-17,6.429047619047619,6.6,7.62,8.118,8.453,8.507
1995-03-18,6.423809523809523,6.6066666666666665,7.62,8.079333333333334,8.421999999999999,8.484666666666666
1995-03-19,6.418571428571428,6.613333333333333,7.62,8.040666666666667,8.391,8.462333333333333
1995-03-20,6.413333333333333,6.62,7.62,8.002,8.36,8.44
1995-03-21,6.408095238095238,6.62,7.62,7.983,8.333,8.408
1995-03-22,6.402857142857143,6.56,7.56,8.028,8.376,8.49
1995-03-23,6.397619047619047,6.56,7.56,7.941,8.34,8.444
1995-03-24,6.392380952380952,6.62,7.56,7.926,8.327,8.423
1995-03-25,6.387142857142857,6.605,7.54,7.929666666666667,8.331666666666667,8.43
1995-03-26,6.381904761904762,6.59,7.52,7.933333333333334,8.336333333333332,8.437000000000001
1995-03-27,6.376666666666667,6.574999999999999,7.5,7.937,8.341,8.444
1995-03-28,6.371428571428571,6.56,7.56,7.977,8.384,8.48
1995-03-29,6.366190476190476,6.62,7.56,8.021,8.428,8.539
1995-03-30,6.360952380952381,6.62,7.38,7.893,8.314,8.435
1995-03-31,6.355714285714286,6.62,7.5,7.946,8.342,8.486
1995-04-01,6.35047619047619,6.64,7.52,7.9543333333333335,8.333,8.466333333333333
1995-04-02,6.345238095238095,6.66,7.54,7.962666666666666,8.324,8.446666666666667
1995-04-03,6.34,6.68,7.56,7.971,8.315,8.427
1995-04-04,6.31,6.69,7.56,7.97,8.292,8.408
1995-04-05,6.25,6.56,7.5,7.9,8.272,8.387
1995-04-06,6.2625,6.56,7.5,7.899,8.286,8.418
1995-04-07,6.275,6.62,7.5,7.843,8.232,8.378
1995-04-08,6.2875,6.58,7.5,7.852666666666667,8.246333333333332,8.400333333333334
1995-04-09,6.3,6.54,7.5,7.862333333333333,8.260666666666667,8.422666666666666
1995-04-10,6.3125,6.5,7.5,7.872,8.275,8.445
1995-04-11,6.325,6.56,7.44,7.885,8.275,8.441
1995-04-12,6.3375,6.56,7.4,7.755,8.199,8.359
1995-04-13,6.35,6.56,7.44,7.74,8.17,8.307
1995-04-14,6.3625,6.572,7.426,7.7498000000000005,8.1728,8.3086
1995-04-15,6.375,6.584,7.412,7.7596,8.1756,8.3102
1995-04-16,6.3875,6.596,7.398000000000001,7.7694,8.1784,8.3118
1995-04-17,6.4,6.608,7.384,7.7791999999999994,8.181199999999999,8.3134
1995-04-18,6.4125,6.62,7.37,7.789,8.184,8.315
1995-04-19,6.425,6.56,7.5,7.904,8.29,8.427
1995-04-20,6.4375,6.62,7.44,7.801,8.213,8.338
1995-04-21,6.45,6.62,7.44,7.786,8.213,8.328
1995-04-22,6.4625,6.663333333333333,7.46,7.785,8.219999999999999,8.33
1995-04-23,6.475,6.706666666666667,7.48,7.784,8.227,8.331999999999999
1995-04-24,6.4875,6.75,7.5,7.783,8.234,8.334
1995-04-25,6.5,6.87,7.56,7.913,8.321,8.409
1995-04-26,6.5,6.93,7.62,7.841,8.221,8.338
1995-04-27,6.527777777777778,6.93,10.6421,7.897,8.228,8.374
1995-04-28,6.555555555555555,6.93,7.68,7.999,8.315,8.435
1995-04-29,6.583333333333333,6.933333333333334,7.68,7.988666666666666,8.311333333333334,8.436333333333334
1995-04-30,6.611111111111111,6.9366666666666665,7.68,7.9783333333333335,8.307666666666666,8.437666666666667
1995-05-01,6.638888888888889,6.94,7.68,7.968,8.304,8.439
1995-05-02,6.666666666666667,6.96,7.69,7.981,8.304,8.421
1995-05-03,6.694444444444445,6.93,7.62,7.834,8.176,8.314
1995-05-04,6.722222222222222,6.94,7.56,7.758,8.112,8.238
1995-05-05,6.75,6.87,7.38,7.832,8.112,8.23
1995-05-06,6.720588235294118,6.825,7.41,7.840466666666667,8.10125,8.2285
1995-05-07,6.6911764705882355,6.78,7.4399999999999995,7.848933333333333,8.0905,8.227
1995-05-08,6.661764705882353,6.735,7.47,7.8574,8.07975,8.2255
1995-05-09,6.632352941176471,6.69,7.5,7.738,8.069,8.224
1995-05-10,6.602941176470588,6.68,7.37,7.675,7.963,8.097
1995-05-11,6.573529411764706,6.69,7.5,7.883,8.069,8.211
1995-05-12,6.544117647058823,6.75,7.5,7.777,8.028,8.171
1995-05-13,6.514705882352941,6.726666666666667,7.476666666666667,7.771333333333334,8.030000000000001,8.174999999999999
1995-05-14,6.485294117647059,6.703333333333333,7.453333333333333,7.765666666666666,8.032,8.179
1995-05-15,6.455882352941177,6.68,7.43,7.76,8.034,8.183
1995-05-16,6.426470588235294,6.68,7.44,7.716,7.971,8.104
1995-05-17,6.397058823529412,6.63,7.38,7.652,7.984,8.139
1995-05-18,6.367647058823529,6.65,7.31,7.518,7.878,8.052
1995-05-19,6.338235294117647,6.59,7.25,7.531,7.891,8.091
1995-05-20,6.3088235294117645,6.556666666666667,7.25,7.5249999999999995,7.874333333333333,8.075999999999999
1995-05-21,6.279411764705882,6.523333333333333,7.25,7.519,7.857666666666667,8.061
1995-05-22,6.25,6.49,7.25,7.513,7.841,8.046
1995-05-23,6.18,6.52,7.25,7.468,7.841,8.033
1995-05-24,6.15,6.56,7.06,7.286,7.646,7.864
1995-05-25,6.18,6.43,7.06,7.284,7.639,7.86
1995-05-26,6.31,6.56,7.19,7.387,7.729,7.933
1995-05-27,6.324999999999999,6.574999999999999,7.1875,7.37475,7.718500000000001,7.922
1995-05-28,6.34,6.59,7.1850000000000005,7.3625,7.708,7.911
1995-05-29,6.355,6.605,7.1825,7.35025,7.6975,7.9
1995-05-30,6.37,6.62,7.18,7.338,7.687,7.889
1995-05-31,6.43,6.56,7.12,7.394,7.734,7.932
1995-06-01,6.37,6.5,6.95,7.167,7.595,7.812
1995-06-02,6.37,6.5,6.88,7.017,7.464,7.7
1995-06-03,6.37,6.5,6.8566666666666665,7.0056666666666665,7.445333333333334,7.703
1995-06-04,6.37,6.5,6.833333333333333,6.9943333333333335,7.426666666666667,7.7059999999999995
1995-06-05,6.37,6.5,6.81,6.983,7.408,7.709
1995-06-06,6.37,6.5,6.93,6.981,7.372,7.679
1995-06-07,6.37,6.56,6.95,7.051,7.469,7.759
1995-06-08,6.43,6.56,7.0,7.218,7.6,7.866
1995-06-09,6.37,6.56,7.12,7.532,7.902,8.132
1995-06-10,6.381176470588235,6.56,7.12,7.48,7.886,8.129
1995-06-11,6.392352941176471,6.56,7.12,7.428,7.87,8.126
1995-06-12,6.403529411764706,6.56,7.12,7.376,7.854,8.123
1995-06-13,6.4147058823529415,6.56,7.06,7.209,7.705,7.979
1995-06-14,6.425882352941176,6.5,7.0,7.3,7.754,8.018
1995-06-15,6.437058823529411,6.56,7.06,7.386,7.831,8.096
1995-06-16,6.448235294117647,6.62,7.12,7.478,7.917,8.193
1995-06-17,6.459411764705882,6.586666666666667,7.0600000000000005,7.4159999999999995,7.876666666666667,8.154333333333334
1995-06-18,6.470588235294118,6.553333333333333,7.0,7.354,7.836333333333333,8.115666666666666
1995-06-19,6.481764705882353,6.52,6.94,7.292,7.796,8.077
1995-06-20,6.492941176470588,6.62,7.06,7.364,7.823,8.1
1995-06-21,6.504117647058823,6.62,7.12,7.348,7.83,8.118
1995-06-22,6.515294117647058,6.59,7.06,7.223,7.746,8.042
1995-06-23,6.526470588235294,6.62,7.12,7.315,7.852,8.17
1995-06-24,6.537647058823529,6.663333333333333,7.183333333333334,7.4110000000000005,7.925333333333334,8.237333333333334
1995-06-25,6.548823529411765,6.706666666666667,7.246666666666666,7.507,7.998666666666666,8.304666666666666
1995-06-26,6.56,6.75,7.31,7.603,8.072,8.372
1995-06-27,6.75,6.94,7.4,7.617,8.088,8.38
1995-06-28,6.69,6.93,7.38,7.711,8.16,8.429
1995-06-29,6.62,6.84,7.37,7.775,8.262,8.53
1995-06-30,6.6240625,6.93,7.43,7.663,8.211,8.476
1995-07-01,6.628125,6.92,7.413333333333333,7.640000000000001,8.194,8.457333333333334
1995-07-02,6.6321875,6.91,7.3966666666666665,7.617,8.177,8.438666666666666
1995-07-03,6.63625,6.9,7.38,7.594,8.16,8.42
1995-07-04,6.6403125,6.87,7.18,7.408,7.993,8.272
1995-07-05,6.644375,6.75,7.25,7.466,8.03,8.299
1995-07-06,6.6484375,6.81,7.18,7.48,8.037,8.289
1995-07-07,6.6525,6.75,7.12,7.293,7.841,8.116
1995-07-08,6.6565625,6.75,7.12,7.306333333333334,7.844,8.116
1995-07-09,6.6606250000000005,6.75,7.12,7.3196666666666665,7.8469999999999995,8.116
1995-07-10,6.6646875,6.75,7.12,7.333,7.85,8.116
1995-07-11,6.66875,6.75,7.09,7.287,7.77,8.084
1995-07-12,6.6728125,6.75,7.09,7.27,7.763,8.08
1995-07-13,6.676875,6.71,7.06,7.329,7.834,8.137
1995-07-14,6.6809375,6.75,7.12,7.358,7.884,8.203
1995-07-15,6.6850000000000005,6.75,7.14,7.341,7.877000000000001,8.197333333333333
1995-07-16,6.6890625,6.75,7.16,7.324,7.87,8.191666666666666
1995-07-17,6.693125,6.75,7.18,7.307,7.863,8.186
1995-07-18,6.6971875,6.81,7.18,7.351,7.891,8.226
1995-07-19,6.70125,6.75,7.15,7.335,7.934,8.27
1995-07-20,6.7053125,6.81,7.12,7.369,7.955,8.288
1995-07-21,6.709375,6.81,7.12,7.316,7.964,8.319
1995-07-22,6.7134375,6.81,7.12,7.309333333333333,7.947,8.304
1995-07-23,6.7175,6.81,7.12,7.302666666666667,7.930000000000001,8.289
1995-07-24,6.7215625,6.81,7.12,7.296,7.913,8.274
1995-07-25,6.725625,6.75,7.06,7.268,7.876,8.261
1995-07-26,6.7296875,6.75,7.12,7.168,7.761,8.167
1995-07-27,6.73375,6.75,7.06,7.182,7.761,8.162
1995-07-28,6.7378125,6.78,7.03,7.292,7.848,8.238
1995-07-29,6.741875,6.79,7.0600000000000005,7.257333333333333,7.825666666666667,8.221666666666666
1995-07-30,6.7459375,6.8,7.09,7.222666666666666,7.803333333333333,8.205333333333334
1995-07-31,6.75,6.81,7.12,7.188,7.781,8.189
1995-08-01,6.7472,6.81,7.06,7.284,7.854,8.242
1995-08-02,6.7444,6.75,7.03,7.153,7.746,8.122
1995-08-03,6.7416,6.81,7.06,7.228,7.76,8.139
1995-08-04,6.7388,6.81,7.12,7.164,7.681,8.047
1995-08-05,6.736,6.8,7.08,7.1513333333333335,7.675666666666666,8.039333333333333
1995-08-06,6.7332,6.79,7.04,7.1386666666666665,7.670333333333334,8.031666666666666
1995-08-07,6.7303999999999995,6.78,7.0,7.126,7.665,8.024
1995-08-08,6.7276,6.81,7.06,7.124,7.623,8.019
1995-08-09,6.7248,6.78,8.7599,7.138,7.637,8.046
1995-08-10,6.7219999999999995,6.7,7.0,7.068,7.586,7.984
1995-08-11,6.7192,6.75,6.94,7.211,7.664,8.09
1995-08-12,6.7164,6.75,7.010000000000001,7.265000000000001,7.719333333333333,8.136
1995-08-13,6.7136,6.75,7.08,7.319,7.774666666666667,8.182
1995-08-14,6.7108,6.75,7.15,7.373,7.83,8.228
1995-08-15,6.708,6.81,7.19,7.355,7.881,8.277
1995-08-16,6.7052,6.84,7.12,7.237,7.788,8.188
1995-08-17,6.7024,6.78,7.0,7.183,7.744,8.148
1995-08-18,6.6996,6.81,6.94,7.133,7.707,8.133
1995-08-19,6.6968,6.79,6.94,7.087,7.676,8.102333333333332
1995-08-20,6.694,6.77,6.94,7.041,7.645,8.071666666666667
1995-08-21,6.691199999999999,6.75,6.94,6.995,7.614,8.041
1995-08-22,6.6884,6.71,6.94,7.024,7.627,8.049
1995-08-23,6.6856,6.69,6.94,7.106,7.671,8.085
1995-08-24,6.682799999999999,6.75,6.9,6.987,7.613,8.045
1995-08-25,6.68,6.75,6.94,6.969,7.597,8.022
1995-08-26,6.6814285714285715,6.75,6.925000000000001,6.991533333333334,7.59675,8.024000000000001
1995-08-27,6.682857142857142,6.75,6.91,7.0140666666666664,7.596500000000001,8.026
1995-08-28,6.684285714285714,6.75,6.895,7.0366,7.59625,8.027999999999999
1995-08-29,6.685714285714285,6.75,6.88,6.975,7.596,8.03
1995-08-30,6.687142857142857,6.71,6.88,6.941,7.589,8.044
1995-08-31,6.688571428571429,6.69,6.88,6.97,7.626,8.084
1995-09-01,6.6899999999999995,6.69,6.81,6.835,7.497,7.942
1995-09-02,6.691428571428571,6.73,6.79,6.827,7.479666666666667,7.936
1995-09-03,6.692857142857143,6.77,6.77,6.819,7.4623333333333335,7.930000000000001
1995-09-04,6.694285714285714,6.81,6.75,6.811,7.445,7.924
1995-09-05,6.695714285714286,6.71,9.2375,6.841,7.445,7.915
1995-09-06,6.697142857142857,6.71,6.71,6.822,7.438,7.888
1995-09-07,6.698571428571428,6.75,6.65,6.819,7.458,7.915
1995-09-08,6.7,6.65,6.62,6.801,7.444,7.892
1995-09-09,6.701428571428571,6.66,6.62,6.8036666666666665,7.441666666666666,7.894
1995-09-10,6.702857142857143,6.67,6.62,6.806333333333334,7.439333333333334,7.896
1995-09-11,6.704285714285715,6.68,6.62,6.809,7.437,7.898
1995-09-12,6.7057142857142855,6.68,6.62,6.655,7.328,7.805
1995-09-13,6.707142857142857,6.62,6.62,6.653,7.278,7.766
1995-09-14,6.708571428571428,6.68,6.75,6.634,7.264,7.758
1995-09-15,6.71,6.71,6.62,6.679,7.321,7.822
1995-09-16,6.723333333333334,6.723333333333334,6.6433333333333335,6.705,7.334333333333333,7.835333333333334
1995-09-17,6.736666666666666,6.736666666666666,6.666666666666667,6.731,7.347666666666666,7.8486666666666665
1995-09-18,6.75,6.75,6.69,6.757,7.361,7.862
1995-09-19,6.68,6.72,6.59,6.755,7.368,7.862
1995-09-20,6.88,6.69,6.62,6.752,7.319,7.817
1995-09-21,6.71,6.75,6.75,6.782,7.36,7.821
1995-09-22,6.81,6.81,6.75,6.916,7.534,7.988
1995-09-23,6.81,6.83,6.75,6.9190000000000005,7.546333333333333,7.9943333333333335
1995-09-24,6.81,6.85,6.75,6.922,7.558666666666666,8.000666666666667
1995-09-25,6.81,6.87,6.75,6.925,7.571,8.007
1995-09-26,6.81,6.81,6.81,6.889,7.533,7.98
1995-09-27,6.81,6.93,6.75,6.991,7.666,8.126
1995-09-28,6.81,6.87,7.0,6.933,7.657,8.131
1995-09-29,6.81,6.87,6.75,6.848,7.598,8.122
1995-09-30,6.81,6.85,6.73,6.8453333333333335,7.562,8.089
1995-10-01,6.81,6.83,6.71,6.842666666666666,7.526,8.056
1995-10-02,6.81,6.81,6.69,6.84,7.49,8.023
1995-10-03,6.81,6.87,6.68,6.716,7.439,8.002
1995-10-04,6.81,6.81,6.65,6.713,7.422,7.987
1995-10-05,6.81,6.69,6.81,6.727,7.452,8.032
1995-10-06,6.81,6.62,6.87,6.724,7.489,8.063
1995-10-07,6.81,6.723333333333334,6.89,6.779,7.520333333333333,8.085333333333335
1995-10-08,6.81,6.826666666666666,6.91,6.8340000000000005,7.551666666666667,8.107666666666667
1995-10-09,6.81,6.93,6.93,6.889,7.583,8.13
1995-10-10,6.81,6.87,6.75,6.92,7.597,8.139
1995-10-11,6.81,6.69,6.69,6.917,7.62,8.149
1995-10-12,6.81,7.0,6.85,7.004,7.672,8.145
1995-10-13,6.81,6.75,7.06,6.951,7.589,8.063
1995-10-14,6.81,6.73,6.976666666666667,6.976999999999999,7.616333333333333,8.086666666666668
1995-10-15,6.81,6.71,6.893333333333333,7.003,7.643666666666667,8.110333333333333
1995-10-16,6.81,6.69,6.81,7.029,7.671,8.134
1995-10-17,6.81,7.12,7.18,6.851,7.553,8.054
1995-10-18,6.81,7.06,6.72,6.848,7.581,8.098
1995-10-19,6.81,7.12,7.12,6.811,7.536,8.067
1995-10-20,6.81,6.69,7.18,6.934,7.612,8.153
1995-10-21,6.81,6.916666666666667,7.243333333333333,6.937,7.626,8.169333333333334
1995-10-22,6.81,7.1433333333333335,7.306666666666667,6.9399999999999995,7.64,8.185666666666666
1995-10-23,6.81,7.37,7.37,6.943,7.654,8.202
1995-10-24,6.81,7.31,7.25,6.9,7.625,8.189
1995-10-25,6.81,7.25,6.68,6.812,7.462,8.03
1995-10-26,6.81,7.0,7.12,6.792,7.486,8.04
1995-10-27,6.81,7.06,6.81,6.807,7.493,8.049
1995-10-28,6.81,7.04,6.79,6.804,7.490333333333334,8.052666666666667
1995-10-29,6.81,7.02,6.77,6.801,7.487666666666667,8.056333333333333
1995-10-30,6.81,7.0,6.75,6.798,7.485,8.06
1995-10-31,6.81,6.68,7.0,6.761,7.376,7.929
1995-11-01,6.81,6.68,6.69,6.666,7.331,7.881
1995-11-02,6.81,7.0,7.0,6.698,7.307,7.85
1995-11-03,6.81,6.93,6.62,6.695,7.338,7.908
1995-11-04,6.81,6.91,6.62,6.6690000000000005,7.318,7.889666666666667
1995-11-05,6.81,6.89,6.62,6.643,7.298,7.871333333333333
1995-11-06,6.81,6.87,6.62,6.617,7.278,7.853
1995-11-07,6.81,6.87,6.56,6.631,7.291,7.867
1995-11-08,6.81,6.62,6.56,6.553,7.197,7.778
1995-11-09,6.81,6.93,6.81,6.625,7.246,7.831
1995-11-10,6.81,6.65,6.56,6.64,7.276,7.857
1995-11-11,6.81,6.6433333333333335,6.623333333333333,6.6193333333333335,7.260666666666666,7.849666666666667
1995-11-12,6.81,6.636666666666667,6.6866666666666665,6.5986666666666665,7.245333333333334,7.842333333333333
1995-11-13,6.81,6.63,6.75,6.578,7.23,7.835
1995-11-14,6.81,6.81,6.56,6.517,7.215,7.812
1995-11-15,6.81,6.65,6.75,6.531,7.194,7.785
1995-11-16,6.81,6.81,6.68,6.44,7.09,7.69
1995-11-17,6.81,6.56,6.5,6.49,7.134,7.729
1995-11-18,6.81,6.663333333333333,6.5,6.498333333333333,7.143,7.739
1995-11-19,6.81,6.766666666666667,6.5,6.506666666666667,7.152,7.7490000000000006
1995-11-20,6.81,6.87,6.5,6.515,7.161,7.759
1995-11-21,6.81,6.81,6.75,6.494,7.16,7.759
1995-11-22,6.81,6.78,6.43,6.42,7.087,7.688
1995-11-23,6.81,6.75,6.43,6.376,7.056,7.657
1995-11-24,6.81,6.68,6.44,6.337,7.014,7.627
1995-11-25,6.81,6.723333333333333,6.42,6.3276666666666666,6.984,7.596333333333333
1995-11-26,6.81,6.766666666666667,6.4,6.318333333333333,6.954000000000001,7.565666666666667
1995-11-27,6.81,6.81,6.38,6.309,6.924,7.535
1995-11-28,6.81,6.68,6.62,6.4,7.026,7.617
1995-11-29,6.81,6.62,6.5,6.284,6.937,7.582
1995-11-30,6.81,6.68,6.32,6.245,6.901,7.544
1995-12-01,6.81,6.62,6.25,6.199,6.849,7.513
1995-12-02,6.81,6.58,6.31,6.203333333333333,6.850666666666667,7.514
1995-12-03,6.81,6.54,6.37,6.207666666666666,6.852333333333333,7.515
1995-12-04,6.81,6.5,6.43,6.212,6.854,7.516
1995-12-05,6.81,6.56,6.43,6.149,6.803,7.447
1995-12-06,6.81,6.56,6.5,6.032,6.73,7.365
1995-12-07,6.81,6.494999999999999,6.43,6.351,6.874,7.459
1995-12-08,6.81,6.43,6.18,6.252,6.873,7.467
1995-12-09,6.81,6.43,6.411866666666667,6.248333333333333,6.867666666666667,7.46
1995-12-10,6.81,6.43,6.6437333333333335,6.244666666666666,6.862333333333334,7.452999999999999
1995-12-11,6.81,6.43,6.8756,6.241,6.857,7.446
1995-12-12,6.81,6.43,6.25,6.219,6.864,7.442
1995-12-13,6.81,6.5,6.18,6.197,6.819,7.403
1995-12-14,6.81,6.43,6.37,6.151,6.753,7.3919999999999995
1995-12-15,6.81,6.4,6.43,6.147,6.738,7.381
1995-12-16,6.81,6.390000000000001,6.39,6.157333333333334,6.757000000000001,7.4046666666666665
1995-12-17,6.81,6.38,6.35,6.167666666666666,6.776,7.428333333333334
1995-12-18,6.81,6.37,6.31,6.178,6.795,7.452
1995-12-19,6.81,6.62,6.18,6.211,6.867,7.525
1995-12-20,6.81,6.46,6.37,6.171,6.831,7.509
1995-12-21,6.81,6.68,6.21,6.204,6.889,7.547
1995-12-22,6.81,6.75,6.37,6.218,6.865,7.516
1995-12-23,6.81,6.736,6.346,6.176,6.8382000000000005,7.4944
1995-12-24,6.81,6.7219999999999995,6.322,6.134,6.8114,7.4728
1995-12-25,6.81,6.708,6.298,6.092,6.7846,7.4512
1995-12-26,6.81,6.694,6.274,6.05,6.7578,7.429600000000001
1995-12-27,6.81,6.68,6.25,6.008,6.731,7.408
1995-12-28,6.68,6.62,6.21,6.196,6.782,7.408
1995-12-29,6.56,6.56,6.25,6.336,6.972,7.429
1995-12-30,6.529999999999999,6.56,6.245,6.33975,6.99,7.43625
1995-12-31,6.5,6.56,6.24,6.343500000000001,7.008,7.4435
1996-01-01,6.470000000000001,6.56,6.235,6.34725,7.026,7.45075
1996-01-02,6.44,6.56,6.23,6.351,7.044,7.458
1996-01-03,6.37,6.46,6.43,6.423,7.103,7.466
1996-01-04,6.43,6.44,6.27,6.528,6.997,7.424
1996-01-05,6.5,6.5,6.32,6.392,7.065,7.504
1996-01-06,6.52,6.476666666666667,6.3566666666666665,6.410333333333334,7.068333333333333,7.504
1996-01-07,6.54,6.453333333333333,6.3933333333333335,6.4286666666666665,7.071666666666667,7.504
1996-01-08,6.56,6.43,6.43,6.447,7.075,7.504
1996-01-09,6.44,6.53,6.31,6.509,7.063,7.474
1996-01-10,6.44,6.56,6.31,6.508,7.08,7.493
1996-01-11,6.43,6.5,6.31,6.493,7.078,7.488
1996-01-12,6.44,6.45,6.25,6.478,7.037,7.466
1996-01-13,6.4366666666666665,6.466666666666667,6.26,6.446,7.019333333333333,7.4446666666666665
1996-01-14,6.433333333333334,6.483333333333333,6.2700000000000005,6.414,7.001666666666667,7.423333333333334
1996-01-15,6.43,6.5,6.28,6.382,6.984,7.402
1996-01-16,6.44,6.4,6.19,6.352,6.866,7.306
1996-01-17,6.38,6.43,6.19,6.543,6.865,7.319
1996-01-18,6.25,6.25,6.03,6.213,6.746,7.252
1996-01-19,6.31,6.31,5.94,6.119,6.785,7.29
1996-01-20,6.27,6.29,5.96,6.1129999999999995,6.801,7.301
1996-01-21,6.23,6.27,5.98,6.107,6.817,7.312
1996-01-22,6.19,6.25,6.0,6.101,6.833,7.323
1996-01-23,6.19,6.31,6.06,6.207,6.857,7.339
1996-01-24,6.19,6.19,6.0,6.187,6.812,7.305
1996-01-25,6.19,6.25,6.0,6.156,6.865,7.382
1996-01-26,6.19,6.28,6.06,6.233,6.924,7.449
1996-01-27,6.23,6.246666666666667,6.06,6.232,6.879333333333333,7.458666666666667
